lon,lat,rate
176.1500,-40.0500,0.0006239044
176.1500,-39.9500,0.0005254404
176.1500,-39.8500,0.0004727177
176.1500,-39.7500,0.0004396794
176.1500,-39.6500,0.0003982973
176.1500,-39.5500,0.0003068857
176.1500,-39.4500,0.0001898974
176.1500,-39.3500,0.0000770947
176.1500,-39.2500,0.0000006696
176.1500,-39.1500,0.0000006696
176.1500,-39.0500,0.0000006696
176.1500,-38.9500,0.0000006696
176.2500,-41.6500,0.0017594786
176.2500,-41.5500,0.0017973859
176.2500,-41.4500,0.0018000291
176.2500,-41.3500,0.0017811870
176.2500,-41.2500,0.0017576751
176.2500,-41.1500,0.0017274929
176.2500,-41.0500,0.0016975153
176.2500,-40.9500,0.0016786230
176.2500,-40.8500,0.0016753563
176.2500,-40.7500,0.0016903389
176.2500,-40.6500,0.0017001126
176.2500,-40.5500,0.0016471862
176.2500,-40.4500,0.0015017201
176.2500,-40.3500,0.0012926860
176.2500,-40.2500,0.0010667805
176.2500,-40.1500,0.0008614234
176.2500,-40.0500,0.0007024500
176.2500,-39.9500,0.0006098550
176.2500,-39.8500,0.0005778562
176.2500,-39.7500,0.0005761246
176.2500,-39.6500,0.0005839082
176.2500,-39.5500,0.0004652198
176.2500,-39.4500,0.0003148915
176.2500,-39.3500,0.0001804449
176.2500,-39.2500,0.0000766457
176.2500,-39.1500,0.0000122060
176.2500,-39.0500,0.0000006696
176.2500,-38.9500,0.0000006696
176.2500,-38.8500,0.0000006696
176.3500,-41.5500,0.0018546931
176.3500,-41.4500,0.0018729631
176.3500,-41.3500,0.0018572395
176.3500,-41.2500,0.0018304659
176.3500,-41.1500,0.0017882821
176.3500,-41.0500,0.0017361550
176.3500,-40.9500,0.0016932937
176.3500,-40.8500,0.0016826001
176.3500,-40.7500,0.0017058742
176.3500,-40.6500,0.0017411209
176.3500,-40.5500,0.0017025741
176.3500,-40.4500,0.0015238941
176.3500,-40.3500,0.0013153090
176.3500,-40.2500,0.0011007497
176.3500,-40.1500,0.0009001130
176.3500,-40.0500,0.0007336546
176.3500,-39.9500,0.0006485358
176.3500,-39.8500,0.0006523610
176.3500,-39.7500,0.0006687391
176.3500,-39.6500,0.0006521887
176.3500,-39.5500,0.0005540209
176.3500,-39.4500,0.0004113264
176.3500,-39.3500,0.0002689274
176.3500,-39.2500,0.0001458703
176.3500,-39.1500,0.0000583992
176.3500,-39.0500,0.0000070805
176.3500,-38.9500,0.0000006696
176.3500,-38.8500,0.0000006696
176.3500,-38.7500,0.0000006696
176.4500,-41.5500,0.0018950849
176.4500,-41.4500,0.0019240881
176.4500,-41.3500,0.0019089003
176.4500,-41.2500,0.0018919556
176.4500,-41.1500,0.0018382515
176.4500,-41.0500,0.0017588512
176.4500,-40.9500,0.0016786493
176.4500,-40.8500,0.0016511192
176.4500,-40.7500,0.0016690765
176.4500,-40.6500,0.0016966082
176.4500,-40.5500,0.0016593094
176.4500,-40.4500,0.0014932071
176.4500,-40.3500,0.0013050506
176.4500,-40.2500,0.0011060119
176.4500,-40.1500,0.0009160185
176.4500,-40.0500,0.0007541499
176.4500,-39.9500,0.0006799173
176.4500,-39.8500,0.0007159817
176.4500,-39.7500,0.0007459853
176.4500,-39.6500,0.0007102793
176.4500,-39.5500,0.0006118783
176.4500,-39.4500,0.0004781861
176.4500,-39.3500,0.0003304126
176.4500,-39.2500,0.0001882840
176.4500,-39.1500,0.0000806694
176.4500,-39.0500,0.0000222812
176.4500,-38.9500,0.0000006696
176.4500,-38.8500,0.0000006696
176.4500,-38.7500,0.0000006696
176.4500,-38.6500,0.0000006696
176.5500,-41.4500,0.0019164254
176.5500,-41.3500,0.0019184171
176.5500,-41.2500,0.0019057227
176.5500,-41.1500,0.0018547806
176.5500,-41.0500,0.0017723499
176.5500,-40.9500,0.0016820597
176.5500,-40.8500,0.0016200586
176.5500,-40.7500,0.0015884130
176.5500,-40.6500,0.0015635538
176.5500,-40.5500,0.0015099378
176.5500,-40.4500,0.0014027844
176.5500,-40.3500,0.0012657391
176.5500,-40.2500,0.0010828275
176.5500,-40.1500,0.0009133716
176.5500,-40.0500,0.0007891496
176.5500,-39.9500,0.0007402462
176.5500,-39.8500,0.0007663088
176.5500,-39.7500,0.0008290201
176.5500,-39.6500,0.0007599138
176.5500,-39.5500,0.0006581084
176.5500,-39.4500,0.0005275020
176.5500,-39.3500,0.0003716839
176.5500,-39.2500,0.0002118757
176.5500,-39.1500,0.0000757339
176.5500,-39.0500,0.0000280302
176.5500,-38.9500,0.0000076710
176.5500,-38.8500,0.0000006696
176.5500,-38.7500,0.0000006696
176.5500,-38.6500,0.0000006696
176.6500,-41.3500,0.0018974203
176.6500,-41.2500,0.0018844731
176.6500,-41.1500,0.0018462234
176.6500,-41.0500,0.0017799491
176.6500,-40.9500,0.0016880734
176.6500,-40.8500,0.0015873145
176.6500,-40.7500,0.0014890139
176.6500,-40.6500,0.0014195158
176.6500,-40.5500,0.0013661214
176.6500,-40.4500,0.0012832736
176.6500,-40.3500,0.0011702943
176.6500,-40.2500,0.0010227680
176.6500,-40.1500,0.0008778639
176.6500,-40.0500,0.0007805924
176.6500,-39.9500,0.0007459474
176.6500,-39.8500,0.0007570065
176.6500,-39.7500,0.0007787882
176.6500,-39.6500,0.0007508519
176.6500,-39.5500,0.0006858078
176.6500,-39.4500,0.0005704329
176.6500,-39.3500,0.0004071481
176.6500,-39.2500,0.0002461509
176.6500,-39.1500,0.0001142307
176.6500,-39.0500,0.0000532419
176.6500,-38.9500,0.0000195983
176.6500,-38.8500,0.0000007039
176.6500,-38.7500,0.0000006696
176.6500,-38.6500,0.0000006696
176.6500,-38.5500,0.0000006696
176.7500,-41.2500,0.0018531364
176.7500,-41.1500,0.0018283617
176.7500,-41.0500,0.0017851118
176.7500,-40.9500,0.0016851161
176.7500,-40.8500,0.0015551224
176.7500,-40.7500,0.0014133377
176.7500,-40.6500,0.0013096082
176.7500,-40.5500,0.0012456899
176.7500,-40.4500,0.0011637003
176.7500,-40.3500,0.0010646817
176.7500,-40.2500,0.0009483254
176.7500,-40.1500,0.0008257701
176.7500,-40.0500,0.0007452998
176.7500,-39.9500,0.0007140681
176.7500,-39.8500,0.0007069513
176.7500,-39.7500,0.0007149933
176.7500,-39.6500,0.0007065499
176.7500,-39.5500,0.0006714417
176.7500,-39.4500,0.0005775160
176.7500,-39.3500,0.0004276798
176.7500,-39.2500,0.0002857689
176.7500,-39.1500,0.0001756445
176.7500,-39.0500,0.0001010632
176.7500,-38.9500,0.0000454604
176.7500,-38.8500,0.0000147853
176.7500,-38.7500,0.0000006696
176.7500,-38.6500,0.0000006696
176.7500,-38.5500,0.0000006696
176.7500,-38.4500,0.0000112187
176.8500,-41.1500,0.0017878155
176.8500,-41.0500,0.0017503764
176.8500,-40.9500,0.0016570532
176.8500,-40.8500,0.0015293451
176.8500,-40.7500,0.0013889354
176.8500,-40.6500,0.0012605053
176.8500,-40.5500,0.0011544141
176.8500,-40.4500,0.0010582695
176.8500,-40.3500,0.0009746108
176.8500,-40.2500,0.0008853146
176.8500,-40.1500,0.0007947514
176.8500,-40.0500,0.0007231423
176.8500,-39.9500,0.0006758612
176.8500,-39.8500,0.0006421797
176.8500,-39.7500,0.0006572398
176.8500,-39.6500,0.0006552331
176.8500,-39.5500,0.0006228820
176.8500,-39.4500,0.0005473679
176.8500,-39.3500,0.0004331741
176.8500,-39.2500,0.0003114351
176.8500,-39.1500,0.0002278431
176.8500,-39.0500,0.0001587938
176.8500,-38.9500,0.0001003185
176.8500,-38.8500,0.0000554388
176.8500,-38.7500,0.0000214080
176.8500,-38.6500,0.0000034765
176.8500,-38.5500,0.0000233012
176.8500,-38.4500,0.0000468123
176.8500,-38.3500,0.0000575272
176.9500,-40.9500,0.0016031236
176.9500,-40.8500,0.0015009813
176.9500,-40.7500,0.0013599003
176.9500,-40.6500,0.0012067746
176.9500,-40.5500,0.0010766443
176.9500,-40.4500,0.0009748220
176.9500,-40.3500,0.0009015395
176.9500,-40.2500,0.0008348289
176.9500,-40.1500,0.0007641670
176.9500,-40.0500,0.0006997173
176.9500,-39.9500,0.0006522181
176.9500,-39.8500,0.0006256095
176.9500,-39.7500,0.0006238433
176.9500,-39.6500,0.0006184020
176.9500,-39.5500,0.0005915661
176.9500,-39.4500,0.0005352783
176.9500,-39.3500,0.0004511774
176.9500,-39.2500,0.0003587952
176.9500,-39.1500,0.0002849742
176.9500,-39.0500,0.0002229750
176.9500,-38.9500,0.0001631537
176.9500,-38.8500,0.0001096749
176.9500,-38.7500,0.0000667374
176.9500,-38.6500,0.0000430815
176.9500,-38.5500,0.0000586348
176.9500,-38.4500,0.0000866007
176.9500,-38.3500,0.0000985110
176.9500,-38.2500,0.0000823124
177.0500,-40.8500,0.0014551187
177.0500,-40.7500,0.0013051104
177.0500,-40.6500,0.0011305181
177.0500,-40.5500,0.0009923069
177.0500,-40.4500,0.0008986587
177.0500,-40.3500,0.0008356180
177.0500,-40.2500,0.0007897156
177.0500,-40.1500,0.0007301520
177.0500,-40.0500,0.0006726111
177.0500,-39.9500,0.0006331696
177.0500,-39.8500,0.0006143358
177.0500,-39.7500,0.0006085279
177.0500,-39.6500,0.0006013274
177.0500,-39.5500,0.0005821156
177.0500,-39.4500,0.0005442018
177.0500,-39.3500,0.0004846562
177.0500,-39.2500,0.0004115066
177.0500,-39.1500,0.0003414899
177.0500,-39.0500,0.0002816544
177.0500,-38.9500,0.0002195722
177.0500,-38.8500,0.0001656877
177.0500,-38.7500,0.0001266692
177.0500,-38.6500,0.0001011627
177.0500,-38.5500,0.0000964592
177.0500,-38.4500,0.0001050957
177.0500,-38.3500,0.0001079942
177.0500,-38.2500,0.0000994413
177.0500,-38.1500,0.0000944893
177.1500,-40.6500,0.0010289385
177.1500,-40.5500,0.0008888890
177.1500,-40.4500,0.0008183532
177.1500,-40.3500,0.0007684054
177.1500,-40.2500,0.0007276173
177.1500,-40.1500,0.0006848097
177.1500,-40.0500,0.0006416297
177.1500,-39.9500,0.0006102922
177.1500,-39.8500,0.0006036275
177.1500,-39.7500,0.0006023744
177.1500,-39.6500,0.0005990766
177.1500,-39.5500,0.0005880569
177.1500,-39.4500,0.0005662320
177.1500,-39.3500,0.0005263672
177.1500,-39.2500,0.0004583779
177.1500,-39.1500,0.0003882108
177.1500,-39.0500,0.0003192062
177.1500,-38.9500,0.0002552987
177.1500,-38.8500,0.0002088575
177.1500,-38.7500,0.0001818961
177.1500,-38.6500,0.0001478168
177.1500,-38.5500,0.0001289875
177.1500,-38.4500,0.0001197529
177.1500,-38.3500,0.0001151089
177.1500,-38.2500,0.0001102648
177.1500,-38.1500,0.0001122109
177.1500,-38.0500,0.0001207756
177.2500,-40.5500,0.0008182134
177.2500,-40.4500,0.0007595540
177.2500,-40.3500,0.0007114645
177.2500,-40.2500,0.0006761752
177.2500,-40.1500,0.0006466531
177.2500,-40.0500,0.0006192401
177.2500,-39.9500,0.0006015021
177.2500,-39.8500,0.0005998690
177.2500,-39.7500,0.0006035094
177.2500,-39.6500,0.0006047307
177.2500,-39.5500,0.0005998827
177.2500,-39.4500,0.0005857528
177.2500,-39.3500,0.0005536091
177.2500,-39.2500,0.0004970378
177.2500,-39.1500,0.0004295588
177.2500,-39.0500,0.0003499457
177.2500,-38.9500,0.0002741946
177.2500,-38.8500,0.0002248755
177.2500,-38.7500,0.0002022040
177.2500,-38.6500,0.0001845038
177.2500,-38.5500,0.0001662135
177.2500,-38.4500,0.0001473096
177.2500,-38.3500,0.0001316508
177.2500,-38.2500,0.0001217047
177.2500,-38.1500,0.0001314986
177.2500,-38.0500,0.0001505740
177.2500,-37.9500,0.0001673466
177.3500,-40.3500,0.0006728859
177.3500,-40.2500,0.0006448561
177.3500,-40.1500,0.0006243827
177.3500,-40.0500,0.0006078228
177.3500,-39.9500,0.0006003356
177.3500,-39.8500,0.0006021150
177.3500,-39.7500,0.0006091656
177.3500,-39.6500,0.0006141193
177.3500,-39.5500,0.0006144565
177.3500,-39.4500,0.0006047501
177.3500,-39.3500,0.0005778602
177.3500,-39.2500,0.0005314838
177.3500,-39.1500,0.0004682120
177.3500,-39.0500,0.0003759385
177.3500,-38.9500,0.0002792320
177.3500,-38.8500,0.0002217237
177.3500,-38.7500,0.0002203408
177.3500,-38.6500,0.0002280272
177.3500,-38.5500,0.0002199275
177.3500,-38.4500,0.0001947284
177.3500,-38.3500,0.0001647147
177.3500,-38.2500,0.0001352232
177.3500,-38.1500,0.0001621936
177.3500,-38.0500,0.0001919217
177.3500,-37.9500,0.0002129361
177.3500,-37.8500,0.0002238000
177.4500,-40.2500,0.0006443831
177.4500,-40.1500,0.0006196268
177.4500,-40.0500,0.0006046440
177.4500,-39.9500,0.0006031019
177.4500,-39.8500,0.0006072301
177.4500,-39.7500,0.0006150581
177.4500,-39.6500,0.0006238136
177.4500,-39.5500,0.0006311991
177.4500,-39.4500,0.0006291869
177.4500,-39.3500,0.0006092373
177.4500,-39.2500,0.0005705727
177.4500,-39.1500,0.0005048941
177.4500,-39.0500,0.0004109877
177.4500,-38.9500,0.0002970532
177.4500,-38.8500,0.0002181059
177.4500,-38.7500,0.0002632334
177.4500,-38.6500,0.0002950011
177.4500,-38.5500,0.0002955775
177.4500,-38.4500,0.0002576253
177.4500,-38.3500,0.0002220288
177.4500,-38.2500,0.0002047035
177.4500,-38.1500,0.0002193664
177.4500,-38.0500,0.0002480149
177.4500,-37.9500,0.0002690481
177.4500,-37.8500,0.0002729642
177.4500,-37.7500,0.0002763943
177.4500,-37.6500,0.0002793422
177.5500,-40.0500,0.0006161442
177.5500,-39.9500,0.0006129654
177.5500,-39.8500,0.0006155970
177.5500,-39.7500,0.0006224507
177.5500,-39.6500,0.0006321249
177.5500,-39.5500,0.0006430536
177.5500,-39.4500,0.0006489327
177.5500,-39.3500,0.0006440766
177.5500,-39.2500,0.0006232896
177.5500,-39.1500,0.0005630513
177.5500,-39.0500,0.0004790632
177.5500,-38.9500,0.0003917830
177.5500,-38.8500,0.0003425496
177.5500,-38.7500,0.0003551301
177.5500,-38.6500,0.0003752997
177.5500,-38.5500,0.0003685962
177.5500,-38.4500,0.0003288253
177.5500,-38.3500,0.0002889971
177.5500,-38.2500,0.0002788774
177.5500,-38.1500,0.0002890198
177.5500,-38.0500,0.0003064311
177.5500,-37.9500,0.0003189807
177.5500,-37.8500,0.0003220159
177.5500,-37.7500,0.0003238835
177.5500,-37.6500,0.0003258222
177.5500,-37.5500,0.0003270845
177.6500,-39.9500,0.0006291880
177.6500,-39.8500,0.0006270519
177.6500,-39.7500,0.0006306259
177.6500,-39.6500,0.0006380093
177.6500,-39.5500,0.0006484466
177.6500,-39.4500,0.0006596853
177.6500,-39.3500,0.0006700543
177.6500,-39.2500,0.0006780023
177.6500,-39.1500,0.0006254906
177.6500,-39.0500,0.0005643015
177.6500,-38.9500,0.0005106210
177.6500,-38.8500,0.0004792196
177.6500,-38.7500,0.0004745166
177.6500,-38.6500,0.0004739975
177.6500,-38.5500,0.0004561950
177.6500,-38.4500,0.0004170395
177.6500,-38.3500,0.0003670042
177.6500,-38.2500,0.0003641546
177.6500,-38.1500,0.0003670722
177.6500,-38.0500,0.0003705579
177.6500,-37.9500,0.0003725995
177.6500,-37.8500,0.0003716032
177.6500,-37.7500,0.0003714528
177.6500,-37.6500,0.0003729447
177.6500,-37.5500,0.0003748061
177.6500,-37.4500,0.0003725286
177.7500,-39.7500,0.0006398925
177.7500,-39.6500,0.0006423736
177.7500,-39.5500,0.0006505360
177.7500,-39.4500,0.0006634991
177.7500,-39.3500,0.0006772582
177.7500,-39.2500,0.0006836782
177.7500,-39.1500,0.0006689549
177.7500,-39.0500,0.0006442823
177.7500,-38.9500,0.0006207533
177.7500,-38.8500,0.0006037733
177.7500,-38.7500,0.0005996864
177.7500,-38.6500,0.0005913097
177.7500,-38.5500,0.0005674221
177.7500,-38.4500,0.0005332235
177.7500,-38.3500,0.0004961910
177.7500,-38.2500,0.0004730241
177.7500,-38.1500,0.0004583218
177.7500,-38.0500,0.0004457036
177.7500,-37.9500,0.0004348701
177.7500,-37.8500,0.0004236052
177.7500,-37.7500,0.0004191872
177.7500,-37.6500,0.0004196032
177.7500,-37.5500,0.0004219062
177.7500,-37.4500,0.0004187565
177.7500,-37.3500,0.0004067666
177.7500,-37.2500,0.0003951108
177.8500,-39.6500,0.0006486830
177.8500,-39.5500,0.0006530862
177.8500,-39.4500,0.0006639893
177.8500,-39.3500,0.0006786636
177.8500,-39.2500,0.0006955099
177.8500,-39.1500,0.0007067710
177.8500,-39.0500,0.0007125694
177.8500,-38.9500,0.0007150885
177.8500,-38.8500,0.0007155859
177.8500,-38.7500,0.0007151807
177.8500,-38.6500,0.0007061694
177.8500,-38.5500,0.0006867938
177.8500,-38.4500,0.0006602883
177.8500,-38.3500,0.0006219042
177.8500,-38.2500,0.0005880776
177.8500,-38.1500,0.0005599813
177.8500,-38.0500,0.0005333746
177.8500,-37.9500,0.0005069061
177.8500,-37.8500,0.0004782478
177.8500,-37.7500,0.0004708148
177.8500,-37.6500,0.0004665858
177.8500,-37.5500,0.0004622601
177.8500,-37.4500,0.0004559430
177.8500,-37.3500,0.0004455854
177.8500,-37.2500,0.0004331731
177.8500,-37.1500,0.0004195882
177.9500,-39.6500,0.0006586534
177.9500,-39.5500,0.0006588775
177.9500,-39.4500,0.0006664049
177.9500,-39.3500,0.0006803918
177.9500,-39.2500,0.0007129168
177.9500,-39.1500,0.0007456234
177.9500,-39.0500,0.0007769236
177.9500,-38.9500,0.0008036718
177.9500,-38.8500,0.0008210201
177.9500,-38.7500,0.0008246849
177.9500,-38.6500,0.0008147446
177.9500,-38.5500,0.0007975827
177.9500,-38.4500,0.0007773290
177.9500,-38.3500,0.0007333559
177.9500,-38.2500,0.0006965379
177.9500,-38.1500,0.0006620208
177.9500,-38.0500,0.0006242619
177.9500,-37.9500,0.0005892568
177.9500,-37.8500,0.0005574160
177.9500,-37.7500,0.0005354324
177.9500,-37.6500,0.0005175611
177.9500,-37.5500,0.0005027633
177.9500,-37.4500,0.0004929616
177.9500,-37.3500,0.0004829995
177.9500,-37.2500,0.0004701561
177.9500,-37.1500,0.0004539371
178.0500,-39.6500,0.0006708834
178.0500,-39.5500,0.0006666937
178.0500,-39.4500,0.0006735677
178.0500,-39.3500,0.0006963201
178.0500,-39.2500,0.0007363919
178.0500,-39.1500,0.0007869017
178.0500,-39.0500,0.0008428022
178.0500,-38.9500,0.0008940414
178.0500,-38.8500,0.0009286342
178.0500,-38.7500,0.0009349525
178.0500,-38.6500,0.0009181008
178.0500,-38.5500,0.0008916714
178.0500,-38.4500,0.0008594869
178.0500,-38.3500,0.0008209688
178.0500,-38.2500,0.0007857320
178.0500,-38.1500,0.0007500730
178.0500,-38.0500,0.0007088246
178.0500,-37.9500,0.0006732631
178.0500,-37.8500,0.0006385095
178.0500,-37.7500,0.0006067518
178.0500,-37.6500,0.0005766047
178.0500,-37.5500,0.0005500060
178.0500,-37.4500,0.0005309998
178.0500,-37.3500,0.0005162751
178.0500,-37.2500,0.0005019501
178.0500,-37.1500,0.0004850848
178.1500,-39.6500,0.0006873991
178.1500,-39.5500,0.0006769713
178.1500,-39.4500,0.0006810102
178.1500,-39.3500,0.0007098486
178.1500,-39.2500,0.0007605774
178.1500,-39.1500,0.0008316817
178.1500,-39.0500,0.0009151008
178.1500,-38.9500,0.0009905010
178.1500,-38.8500,0.0010370841
178.1500,-38.7500,0.0010437952
178.1500,-38.6500,0.0010179916
178.1500,-38.5500,0.0009777387
178.1500,-38.4500,0.0009371077
178.1500,-38.3500,0.0008929146
178.1500,-38.2500,0.0008515998
178.1500,-38.1500,0.0008144985
178.1500,-38.0500,0.0007794734
178.1500,-37.9500,0.0007503684
178.1500,-37.8500,0.0007126079
178.1500,-37.7500,0.0006776632
178.1500,-37.6500,0.0006411399
178.1500,-37.5500,0.0006021598
178.1500,-37.4500,0.0005677340
178.1500,-37.3500,0.0005434207
178.1500,-37.2500,0.0005278711
178.1500,-37.1500,0.0005136921
178.1500,-37.0500,0.0004998405
178.2500,-39.6500,0.0007127256
178.2500,-39.5500,0.0006959204
178.2500,-39.4500,0.0006891253
178.2500,-39.3500,0.0007256229
178.2500,-39.2500,0.0007802583
178.2500,-39.1500,0.0008730321
178.2500,-39.0500,0.0009924380
178.2500,-38.9500,0.0010990298
178.2500,-38.8500,0.0011551056
178.2500,-38.7500,0.0011580048
178.2500,-38.6500,0.0011236408
178.2500,-38.5500,0.0010671565
178.2500,-38.4500,0.0010173728
178.2500,-38.3500,0.0009582102
178.2500,-38.2500,0.0009082448
178.2500,-38.1500,0.0008715369
178.2500,-38.0500,0.0008368727
178.2500,-37.9500,0.0008049514
178.2500,-37.8500,0.0007729651
178.2500,-37.7500,0.0007430085
178.2500,-37.6500,0.0007042878
178.2500,-37.5500,0.0006514300
178.2500,-37.4500,0.0006024531
178.2500,-37.3500,0.0005691628
178.2500,-37.2500,0.0005563566
178.2500,-37.1500,0.0005432623
178.3500,-39.6500,0.0007511763
178.3500,-39.5500,0.0007385908
178.3500,-39.4500,0.0007383623
178.3500,-39.3500,0.0007593508
178.3500,-39.2500,0.0007937940
178.3500,-39.1500,0.0009078326
178.3500,-39.0500,0.0010704270
178.3500,-38.9500,0.0012236230
178.3500,-38.8500,0.0012817859
178.3500,-38.7500,0.0012759553
178.3500,-38.6500,0.0012402313
178.3500,-38.5500,0.0011787040
178.3500,-38.4500,0.0011076204
178.3500,-38.3500,0.0010321017
178.3500,-38.2500,0.0009720356
178.3500,-38.1500,0.0009295161
178.3500,-38.0500,0.0008879594
178.3500,-37.9500,0.0008539268
178.3500,-37.8500,0.0008220755
178.3500,-37.7500,0.0007895129
178.3500,-37.6500,0.0007479899
178.3500,-37.5500,0.0006958698
178.3500,-37.4500,0.0006469066
178.3500,-37.3500,0.0006115682
178.3500,-37.2500,0.0005917138
178.3500,-37.1500,0.0005758955
178.4500,-39.4500,0.0008024051
178.4500,-39.3500,0.0008233591
178.4500,-39.2500,0.0008647955
178.4500,-39.1500,0.0009756819
178.4500,-39.0500,0.0011343950
178.4500,-38.9500,0.0012876575
178.4500,-38.8500,0.0013593179
178.4500,-38.7500,0.0013754850
178.4500,-38.6500,0.0013529922
178.4500,-38.5500,0.0012797834
178.4500,-38.4500,0.0011965847
178.4500,-38.3500,0.0011183019
178.4500,-38.2500,0.0010517207
178.4500,-38.1500,0.0009947165
178.4500,-38.0500,0.0009389201
178.4500,-37.9500,0.0009035025
178.4500,-37.8500,0.0008663803
178.4500,-37.7500,0.0008263717
178.4500,-37.6500,0.0007824054
178.4500,-37.5500,0.0007356156
178.4500,-37.4500,0.0006917123
178.4500,-37.3500,0.0006562253
178.4500,-37.2500,0.0006305169
178.4500,-37.1500,0.0006107004
178.5500,-39.3500,0.0009038290
178.5500,-39.2500,0.0009607291
178.5500,-39.1500,0.0010561091
178.5500,-39.0500,0.0011789695
178.5500,-38.9500,0.0012965952
178.5500,-38.8500,0.0013789895
178.5500,-38.7500,0.0014296013
178.5500,-38.6500,0.0014361296
178.5500,-38.5500,0.0013490575
178.5500,-38.4500,0.0012654990
178.5500,-38.3500,0.0011903695
178.5500,-38.2500,0.0011245699
178.5500,-38.1500,0.0010648496
178.5500,-38.0500,0.0010091806
178.5500,-37.9500,0.0009598272
178.5500,-37.8500,0.0009116012
178.5500,-37.7500,0.0008633964
178.5500,-37.6500,0.0008163869
178.5500,-37.5500,0.0007713507
178.5500,-37.4500,0.0007305915
178.5500,-37.3500,0.0006955360
178.5500,-37.2500,0.0006678844
178.6500,-38.9500,0.0013033457
178.6500,-38.8500,0.0013757024
178.6500,-38.7500,0.0014200245
178.6500,-38.6500,0.0014204884
178.6500,-38.5500,0.0013719535
178.6500,-38.4500,0.0013066079
178.6500,-38.3500,0.0012429309
178.6500,-38.2500,0.0011851600
178.6500,-38.1500,0.0011300981
178.6500,-38.0500,0.0010729310
178.6500,-37.9500,0.0010165700
178.6500,-37.8500,0.0009595983
178.6500,-37.7500,0.0009023772
178.6500,-37.6500,0.0008484012
178.6500,-37.5500,0.0008014243
178.6500,-37.4500,0.0007626223
178.6500,-37.3500,0.0007300295
178.6500,-37.2500,0.0007026565
178.7500,-38.8500,0.0013630674
178.7500,-38.7500,0.0013966602
178.7500,-38.6500,0.0013991320
178.7500,-38.5500,0.0013714495
178.7500,-38.4500,0.0013264198
178.7500,-38.3500,0.0012767187
178.7500,-38.2500,0.0012290366
178.7500,-38.1500,0.0011843504
178.7500,-38.0500,0.0011258494
178.7500,-37.9500,0.0010689723
178.7500,-37.8500,0.0010069626
178.7500,-37.7500,0.0009401850
178.7500,-37.6500,0.0008761719
178.7500,-37.5500,0.0008263957
178.7500,-37.4500,0.0007914809
178.7500,-37.3500,0.0007618972
178.8500,-38.7500,0.0013759059
178.8500,-38.6500,0.0013800818
178.8500,-38.5500,0.0013634636
178.8500,-38.4500,0.0013322496
178.8500,-38.3500,0.0012937863
178.8500,-38.2500,0.0012528935
178.8500,-38.1500,0.0012096161
178.8500,-38.0500,0.0011619979
178.8500,-37.9500,0.0011140704
178.8500,-37.8500,0.0010503749
178.8500,-37.7500,0.0009757427
178.8500,-37.6500,0.0009033044
178.8500,-37.5500,0.0008518813
178.8500,-37.4500,0.0008218697
178.8500,-37.3500,0.0007937794
178.9500,-38.4500,0.0013302233
178.9500,-38.3500,0.0012994847
178.9500,-38.2500,0.0012638460
178.9500,-38.1500,0.0012244597
178.9500,-38.0500,0.0011817606
178.9500,-37.9500,0.0011355378
178.9500,-37.8500,0.0010763350
178.9500,-37.7500,0.0010079518
178.9500,-37.6500,0.0009434823
178.9500,-37.5500,0.0008930382
178.9500,-37.4500,0.0008569874
178.9500,-37.3500,0.0008268631
179.0500,-38.0500,0.0011908929
179.0500,-37.9500,0.0011451427
179.0500,-37.8500,0.0010920964
179.0500,-37.7500,0.0010343615
179.0500,-37.6500,0.0009788120
179.0500,-37.5500,0.0009311311
179.0500,-37.4500,0.0008923691
179.1500,-37.6500,0.0010070696
179.1500,-37.5500,0.0009628567